Player,Season,Points,Field Goal %,Three Pointer %,Free Throw %,ORB,Turnovers
Deron Williams,2012,26,0.5,0.4,1,0,4
Deron Williams,2012,29,0.417,0.333,0.889,0,6
Deron Williams,2012,29,0.346,0.556,0.857,0,2
Deron Williams,2012,26,0.417,0.333,0.75,1,2
Deron Williams,2012,38,0.455,0.571,0.833,2,3
Deron Williams,2012,23,0.444,0.5,1,1,7
Deron Williams,2012,12,0.2,0.222,0.8,0,4
Deron Williams,2012,12,0.444,0,0.8,0,4
Deron Williams,2012,57,0.552,0.364,1,1,5
Deron Williams,2012,16,0.538,0.4,,0,3
Deron Williams,2012,21,0.412,0.25,0.714,0,5
Deron Williams,2012,,,,,,
Deron Williams,2012,7,0.375,0.25,0,0,2
Deron Williams,2012,,,,,,
Deron Williams,2012,,,,,,
Deron Williams,2012,,,,,,
Deron Williams,2012,,,,,,
Deron Williams,2012,20,0.375,0.286,,0,2
Deron Williams,2012,28,0.348,0.4,0.889,0,5
Deron Williams,2012,17,0.4,0,0.833,0,4
Deron Williams,2012,20,0.45,0.2,0.5,1,1
Deron Williams,2012,19,0.389,0.5,1,0,3
Deron Williams,2012,17,0.333,0.143,0.4,0,5
Deron Williams,2012,30,0.579,0.571,1,1,1
Deron Williams,2012,9,0.154,0.167,0.667,0,4
Deron Williams,2012,19,0.353,0.2,0.75,1,5
Deron Williams,2012,20,0.4,0.5,0.857,0,1
Deron Williams,2012,,,,,,
Deron Williams,2012,19,0.467,0.5,1,0,5
Deron Williams,2012,18,0.421,0,1,0,4
Deron Williams,2012,14,0.417,0.333,0.75,1,5
Deron Williams,2012,11,0.286,0,0.75,0,5
Deron Williams,2012,,,,,,
Deron Williams,2012,12,0.25,0,0.857,0,4
Deron Williams,2012,,,,,,
Deron Williams,2012,,,,,,
Deron Williams,2012,,,,,,
Deron Williams,2012,,,,,,
Deron Williams,2012,,,,,,
Derrick Rose,2012,22,0.692,0.667,,0,5
Derrick Rose,2012,13,0.235,0.125,1,1,3
Derrick Rose,2012,19,0.5,0,0.833,0,6
Derrick Rose,2012,29,0.571,0.75,0.909,3,4
Derrick Rose,2012,16,0.4,0,1,0,2
Derrick Rose,2012,30,0.364,0.375,0.846,0,2
Derrick Rose,2012,17,0.467,0,0.75,0,2
Derrick Rose,2012,21,0.389,0.333,0.857,1,4
Derrick Rose,2012,8,0.3,0,1,1,5
Derrick Rose,2012,22,0.5,0.167,1,0,3
Derrick Rose,2012,31,0.545,0.5,0.75,0,3
Derrick Rose,2012,,,,,,
Derrick Rose,2012,25,0.429,0.333,0.714,1,3
Derrick Rose,2012,18,0.35,0.333,1,2,0
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,22,0.563,0.4,1,0,3
Derrick Rose,2012,24,0.474,0.25,1,1,2
Derrick Rose,2012,,,,,,
Derrick Rose,2012,34,0.583,0,0.6,1,3
Derrick Rose,2012,34,0.393,0,0.857,1,2
Derrick Rose,2012,35,0.5,0.5,0.933,0,5
Derrick Rose,2012,18,0.471,0.5,0.333,1,4
Derrick Rose,2012,32,0.462,0.4,0.667,0,2
Derrick Rose,2012,26,0.458,0.429,1,2,0
Derrick Rose,2012,4,0.667,0,,0,2
Derrick Rose,2012,6,0.6,0,,0,1
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,23,0.444,0.5,0.556,1,4
Derrick Rose,2012,16,0.462,0.5,0.75,1,3
Derrick Rose,2012,32,0.458,0.2,0.818,1,2
Derrick Rose,2012,29,0.435,0.2,1,0,2
Derrick Rose,2012,19,0.529,0.2,0,0,2
Derrick Rose,2012,35,0.522,0.571,0.778,0,3
Derrick Rose,2012,13,0.313,0.5,0,1,2
Derrick Rose,2012,,,,,,
Derrick Rose,2012,30,0.364,0,1,1,4
Derrick Rose,2012,17,0.273,0.333,0.75,2,1
Derrick Rose,2012,24,0.538,0,0.909,0,6
Derrick Rose,2012,32,0.414,0.333,0.667,2,4
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,29,0.308,0.5,0.75,0,8
Derrick Rose,2012,,,,,,
Derrick Rose,2012,2,0.077,0,,1,3
Derrick Rose,2012,24,0.409,0.25,0.625,1,7
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,,,,,,
Derrick Rose,2012,11,0.556,0.333,,0,1
Derrick Rose,2012,10,0.273,0,1,0,1
Derrick Rose,2012,,,,,,
Devin Booker,2022,12,0.2,0.286,1,1,3
Devin Booker,2022,22,0.474,0.333,1,1,4
Devin Booker,2022,21,0.474,0.4,0.5,1,0
Devin Booker,2022,31,0.429,0.333,0.833,3,0
Devin Booker,2022,27,0.45,0,0.9,1,4
Devin Booker,2022,18,0.35,0.25,1,1,6
Devin Booker,2022,27,0.444,0.5,0.875,1,2
Devin Booker,2022,38,0.667,0.556,0.714,1,4
Devin Booker,2022,18,0.471,0.4,0,1,5
Devin Booker,2022,12,0.333,0.333,,0,4
Devin Booker,2022,17,0.412,0.2,1,1,3
Devin Booker,2022,26,0.391,0.429,1,0,0
Devin Booker,2022,29,0.438,0.5,0.867,2,1
Devin Booker,2022,24,0.524,0.5,0,0,1
Devin Booker,2022,19,0.35,0.375,1,1,4
Devin Booker,2022,17,0.583,0.4,1,0,1
Devin Booker,2022,23,0.412,0.571,0.833,1,4
Devin Booker,2022,35,0.667,0.667,0.833,1,4
Devin Booker,2022,32,0.519,0.444,,0,3
Devin Booker,2022,30,0.5,0.667,1,0,3
Devin Booker,2022,,,,,,
Devin Booker,2022,10,0.444,0,1,1,1
Devin Booker,2022,,,,,,
Devin Booker,2022,,,,,,
Devin Booker,2022,,,,,,
Devin Booker,2022,,,,,,
Devin Booker,2022,,,,,,
Devin Booker,2022,,,,,,
Devin Booker,2022,,,,,,
Devin Booker,2022,16,0.4,0.5,,0,1
Devin Booker,2022,24,0.5,0.545,1,1,5
Devin Booker,2022,30,0.522,0.571,1,2,2
Devin Booker,2022,13,0.263,0.2,1,1,2
Devin Booker,2022,30,0.5,0.5,0.778,0,3
Devin Booker,2022,38,0.5,0.5,0.8,1,1
Devin Booker,2022,22,0.269,0.2,1,0,2
Devin Booker,2022,24,0.474,0.333,1,0,3
Devin Booker,2022,33,0.5,0.5,1,1,2
Devin Booker,2022,11,0.227,0,0.5,3,2
Devin Booker,2022,26,0.333,0.6,1,0,5
Devin Booker,2022,16,0.308,0.286,0.75,1,3
Devin Booker,2022,,,,,,
Devin Booker,2022,35,0.44,0.462,0.875,2,2
Devin Booker,2022,30,0.611,0.2,0.7,1,1
Devin Booker,2022,48,0.545,0.385,0.875,0,0
Devin Booker,2022,28,0.44,0.125,1,0,2
Devin Booker,2022,11,0.217,0,1,1,3
Devin Booker,2022,33,0.4,0.231,0.667,2,3
Devin Booker,2022,43,0.571,0.333,0.818,1,3
Devin Booker,2022,29,0.385,0.4,0.833,0,1
Devin Booker,2022,28,0.5,0.444,,0,3
Devin Booker,2022,35,0.565,0.375,0.857,1,2
Devin Booker,2022,32,0.481,0.125,0.714,0,2
Devin Booker,2022,11,0.357,0.167,,1,1
Devin Booker,2022,38,0.609,0.5,0.833,0,1
Devin Booker,2022,35,0.478,0.375,0.909,0,0
Devin Booker,2022,17,0.316,0.25,1,1,2
Devin Booker,2022,26,0.417,0.333,1,1,0
Devin Booker,2022,26,0.579,0.5,0.5,2,4
Devin Booker,2022,24,0.318,0.2,1,0,3
Devin Booker,2022,25,0.563,0.25,1,0,4
Devin Booker,2022,30,0.417,0.25,1,0,4
Devin Booker,2022,,,,,,
Devin Booker,2022,30,0.5,0.5,0.5,0,3
Devin Booker,2022,,,,,,
Devin Booker,2022,,,,,,
Devin Booker,2022,,,,,,
Devin Booker,2022,,,,,,
Devin Booker,2022,23,0.583,0.571,1,1,2
Devin Booker,2022,22,0.5,0.429,0.5,0,3
Devin Booker,2022,30,0.48,0.4,1,0,2
Devin Booker,2022,27,0.55,0.444,1,0,2
Devin Booker,2022,36,0.625,0.417,1,0,3
Devin Booker,2022,28,0.556,0.333,1,1,3
Devin Booker,2022,31,0.524,0.4,1,0,3
Devin Booker,2022,28,0.467,0.25,0.813,0,2
Devin Booker,2022,49,0.64,0.4,0.882,0,2
Devin Booker,2022,35,0.591,0.6,0.75,1,3
Devin Booker,2022,22,0.238,0.25,0.833,0,0
Devin Booker,2022,41,0.607,0.5,0.8,0,3
Devin Booker,2022,,,,,,
Devin Booker,2022,32,0.545,0.667,1,1,1
Devin Booker,2022,,,,,,
Devin Booker,2022,,,,,,
Devin Booker,2022,33,0.5,0.4,1,0,1
Devin Booker,2022,,,,,,
Devin Harris,2009,13,0.5,0,0.75,0,2
Devin Harris,2009,13,0.25,0,0.778,1,2
Devin Harris,2009,11,0.182,0,1,0,3
Devin Harris,2009,38,0.6,0,0.833,1,1
Devin Harris,2009,,,,,,
Devin Harris,2009,,,,,,
Devin Harris,2009,,,,,,
Devin Harris,2009,30,0.471,0.5,1,3,1
Devin Harris,2009,33,0.6,0.667,0.929,0,1
Devin Harris,2009,23,0.444,0.333,0.857,0,5
Devin Harris,2009,30,0.556,0,0.833,0,2
Devin Harris,2009,18,0.417,0,0.571,1,1
Devin Harris,2009,21,0.313,0.333,0.769,0,0
Devin Harris,2009,18,0.462,0.333,0.625,0,2
Devin Harris,2009,34,0.765,,0.615,2,3
Devin Harris,2009,47,0.56,0.667,1,1,4
Devin Harris,2009,18,0.5,0.5,1,1,1
Devin Harris,2009,16,0.286,0.5,0.917,0,3
Devin Harris,2009,27,0.529,0.333,0.7,0,4
Devin Harris,2009,32,0.545,0.333,1,0,5
Devin Harris,2009,,,,,,
Devin Harris,2009,14,0.4,0,0.75,1,4
Devin Harris,2009,22,0.333,0,0.909,0,2
Devin Harris,2009,20,0.357,0,0.909,1,3
Devin Harris,2009,21,0.412,0.4,1,0,3
Devin Harris,2009,41,0.56,0.556,1,0,4
Devin Harris,2009,21,0.333,0.333,0.818,1,3
Devin Harris,2009,10,0.222,0,1,0,1
Devin Harris,2009,29,0.563,0,0.917,1,3
Devin Harris,2009,14,0.267,0,0.75,2,2
Devin Harris,2009,26,0.5,0.667,0.857,0,2
Devin Harris,2009,26,0.4,0,0.714,1,4
Devin Harris,2009,19,0.429,0,0.7,1,4
Devin Harris,2009,26,0.409,0.333,0.857,0,8
Devin Harris,2009,,,,,,
Devin Harris,2009,4,0.333,0.5,0.5,0,1
Devin Harris,2009,,,,,,
Devin Harris,2009,,,,,,
Devin Harris,2009,17,0.318,0.2,1,0,3
Devin Harris,2009,17,0.556,,0.778,0,6
Devin Harris,2009,23,0.556,0.5,0.5,0,3
Devin Harris,2009,,,,,,
Devin Harris,2009,7,0.333,,1,0,3
Devin Harris,2009,6,0.091,0,0.667,0,3
Devin Harris,2009,27,0.474,0.333,1,0,4
Devin Harris,2009,17,0.429,0,0.714,0,0
Devin Harris,2009,10,0.235,0,1,1,3
Devin Harris,2009,25,0.412,0.25,0.833,0,1
Devin Harris,2009,20,0.385,0,0.667,1,4
Devin Harris,2009,17,0.429,0.667,0.375,0,6
Devin Harris,2009,19,0.385,0.25,1,0,2
Devin Harris,2009,26,0.588,0,1,0,2
Devin Harris,2009,28,0.6,0.4,0.824,0,4
Devin Harris,2009,28,0.36,0.6,0.7,1,3
Devin Harris,2009,21,0.5,0.5,1,1,3
Devin Harris,2009,10,0.308,0.333,0.5,0,2
Devin Harris,2009,18,0.278,0,0.8,1,4
Devin Harris,2009,26,0.438,0.5,0.769,1,3
Devin Harris,2009,39,0.5,0.556,0.857,1,4
Devin Harris,2009,42,0.609,0.375,1,0,2
Devin Harris,2009,26,0.45,0.143,1,0,6
Devin Harris,2009,14,0.214,0.2,0.875,1,5
Devin Harris,2009,,,,,,
Devin Harris,2009,25,0.333,0.25,1,0,6
Devin Harris,2009,25,0.533,0.25,0.727,0,3
Devin Harris,2009,35,0.545,0.25,0.714,1,2
Devin Harris,2009,31,0.45,0,0.765,2,6
Devin Harris,2009,27,0.438,0.5,0.923,0,2
Devin Harris,2009,13,0.833,,1,0,3
Devin Harris,2009,,,,,,
Devin Harris,2009,,,,,,
Devin Harris,2009,,,,,,
Devin Harris,2009,,,,,,
Devin Harris,2009,,,,,,
Devin Harris,2009,13,0.308,0.143,0.667,0,4
Devin Harris,2009,19,0.462,0.667,0.833,0,4
Devin Harris,2009,10,0.273,0,0.667,0,2
Devin Harris,2009,19,0.6,0,0.778,0,5
Devin Harris,2009,14,0.444,,0.75,0,4
Devin Harris,2009,13,0.385,0.167,1,1,5
Devin Harris,2009,16,0.375,0,0.8,0,2
Devin Harris,2009,1,0,0,0.5,0,1
Devin Harris,2009,,,,,,
Devin Harris,2009,,,,,,
Devin Harris,2009,11,0.571,,1,0,3
Devin Harris,2009,,,,,,
Dikembe Mutombo,2002,14,0.444,,0.667,4,2
Dikembe Mutombo,2002,19,0.75,,1,5,5
Dikembe Mutombo,2002,10,0.333,,1,5,3
Dikembe Mutombo,2002,3,0.25,,0.5,3,5
Dikembe Mutombo,2002,16,0.5,,0.667,5,4
Dikembe Mutombo,2002,17,0.467,,0.75,5,2
Dikembe Mutombo,2002,6,0.143,,0.571,4,1
Dikembe Mutombo,2002,7,0.333,,0.5,0,1
Dikembe Mutombo,2002,16,0.571,,0.889,0,1
Dikembe Mutombo,2002,8,0.3,,1,7,1
Dikembe Mutombo,2002,13,0.5,,0.875,4,1
Dikembe Mutombo,2002,9,0.25,,0.714,4,3
Dikembe Mutombo,2002,11,0.5,,1,2,1
Dikembe Mutombo,2002,6,0.4,,0.5,4,4
Dikembe Mutombo,2002,16,0.5,,0.571,3,2
Dikembe Mutombo,2002,14,0.5,,0.667,8,2
Dikembe Mutombo,2002,10,0.667,,1,4,1
Dikembe Mutombo,2002,12,0.444,,0.667,2,3
Dikembe Mutombo,2002,14,0.467,,,1,0
Dikembe Mutombo,2002,11,0.5,,0.5,3,5
Dikembe Mutombo,2002,,,,,,
Dikembe Mutombo,2002,8,0.375,,1,4,1
Dikembe Mutombo,2002,5,0.25,,0.75,4,2
Dikembe Mutombo,2002,2,0.5,,,1,4
Dikembe Mutombo,2002,17,0.714,,0.875,4,2
Dikembe Mutombo,2002,6,0.333,,1,0,1
Dikembe Mutombo,2002,11,0.5,,0.833,2,1
Dikembe Mutombo,2002,12,0.333,,1,7,2
Dikembe Mutombo,2002,15,0.75,,0.75,2,0
Dikembe Mutombo,2002,13,0.571,,0.833,6,2
Dikembe Mutombo,2002,2,0.5,,0,0,2
Dikembe Mutombo,2002,18,0.538,,1,2,1
Dikembe Mutombo,2002,9,1,,0.625,0,4
Dikembe Mutombo,2002,6,0.5,,1,1,0
Dikembe Mutombo,2002,16,0.875,,0.667,6,1
Dikembe Mutombo,2002,13,0.571,,1,5,3
Dikembe Mutombo,2002,4,0.4,,,1,3
Dikembe Mutombo,2002,8,0.375,,1,5,0
Dikembe Mutombo,2002,6,0.333,,0.667,3,0
Dikembe Mutombo,2002,24,0.667,,0.667,7,1
Dikembe Mutombo,2002,13,0.5,,1,3,3
Dikembe Mutombo,2002,,,,,,
Dikembe Mutombo,2002,2,0.5,,,1,0
Dikembe Mutombo,2002,15,0.8,,0.875,1,0
Dikembe Mutombo,2002,13,0.75,,0.5,4,0
Dikembe Mutombo,2002,9,0.286,,0.833,4,4
Dikembe Mutombo,2002,10,0.5,,0.5,2,2
Dikembe Mutombo,2002,11,0.364,,0.6,7,1
Dikembe Mutombo,2002,12,0.75,,,3,1
Dikembe Mutombo,2002,17,0.429,,0.833,3,4
Dikembe Mutombo,2002,12,0.25,,0.8,3,3
Dikembe Mutombo,2002,8,1,,1,1,2
Dikembe Mutombo,2002,13,0.444,,1,2,0
Dikembe Mutombo,2002,20,1,,1,4,2
Dikembe Mutombo,2002,18,0.667,,1,5,2
Dikembe Mutombo,2002,12,0.333,,0.571,2,2
Dikembe Mutombo,2002,14,0.571,,1,5,0
Dikembe Mutombo,2002,8,0.4,,0.8,4,1
Dikembe Mutombo,2002,14,0.833,,0.667,0,3
Dikembe Mutombo,2002,3,0.5,,0.5,1,1
Dikembe Mutombo,2002,9,0.667,,0.833,3,2
Dikembe Mutombo,2002,10,0.357,,,5,2
Dikembe Mutombo,2002,,,,,,
Dikembe Mutombo,2002,13,0.556,,0.6,2,1
Dikembe Mutombo,2002,17,1,,1,1,0
Dikembe Mutombo,2002,3,0.333,,1,3,1
Dikembe Mutombo,2002,14,0.545,,0.667,4,1
Dikembe Mutombo,2002,14,0.833,,1,4,2
Dikembe Mutombo,2002,9,0.375,,0.75,3,1
Dikembe Mutombo,2002,3,0.167,,0.5,3,1
Dikembe Mutombo,2002,9,0.25,,0.833,1,1
Dikembe Mutombo,2002,16,0.333,,0.714,2,4
Dikembe Mutombo,2002,12,0.625,,0.4,2,4
Dikembe Mutombo,2002,11,0.571,,0.6,1,5
Dikembe Mutombo,2002,7,0.429,,0.5,2,2
Dikembe Mutombo,2002,13,0.625,,0.6,5,5
Dikembe Mutombo,2002,16,0.5,,0.75,2,2
Dikembe Mutombo,2002,10,0.333,,1,7,2
Dikembe Mutombo,2002,10,0.333,,1,1,2
Dikembe Mutombo,2002,22,0.6,,0.714,3,2
Dikembe Mutombo,2002,9,0.333,,0.833,3,4
Dikembe Mutombo,2002,24,0.714,,0.571,6,2
Dikembe Mutombo,2002,18,0.5,,1,3,2
Dikembe Mutombo,2002,,,,,,
Dikembe Mutombo,2002,,,,,,
Dikembe Mutombo,2002,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,2,0.5,0,,0,0
Dirk Nowitzki,2019,3,0.25,0,1,0,1
Dirk Nowitzki,2019,3,0.5,1,,0,0
Dirk Nowitzki,2019,0,0,0,,0,0
Dirk Nowitzki,2019,3,0.25,0,1,0,1
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,7,0.333,0.333,1,0,0
Dirk Nowitzki,2019,11,0.571,0.333,1,0,1
Dirk Nowitzki,2019,6,0.5,0.667,,0,0
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,6,0.5,0.5,,0,0
Dirk Nowitzki,2019,0,0,0,,0,1
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,2,0.333,0,,0,0
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,0,0,0,,0,0
Dirk Nowitzki,2019,3,0.333,0.5,,0,0
Dirk Nowitzki,2019,6,0.4,0.5,,0,0
Dirk Nowitzki,2019,0,0,0,,0,0
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,8,0.5,0.5,,0,0
Dirk Nowitzki,2019,0,0,0,,0,0
Dirk Nowitzki,2019,7,1,1,0.333,0,1
Dirk Nowitzki,2019,14,0.714,0.667,1,0,0
Dirk Nowitzki,2019,7,0.333,0.2,,0,0
Dirk Nowitzki,2019,0,,,,0,0
Dirk Nowitzki,2019,8,0.6,0.5,,0,0
Dirk Nowitzki,2019,6,0.222,0.333,,0,0
Dirk Nowitzki,2019,3,0.5,0.5,,0,2
Dirk Nowitzki,2019,6,0.5,0.5,1,0,1
Dirk Nowitzki,2019,12,0.357,0.2,,0,0
Dirk Nowitzki,2019,3,0.143,0,0.5,0,0
Dirk Nowitzki,2019,15,0.429,0.333,,0,0
Dirk Nowitzki,2019,12,0.3,0.286,1,0,0
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,11,0.4,0.5,,0,0
Dirk Nowitzki,2019,7,0.2,0.167,1,1,0
Dirk Nowitzki,2019,4,0.154,0,,0,1
Dirk Nowitzki,2019,2,0,0,1,0,1
Dirk Nowitzki,2019,15,0.545,0.333,0.667,0,0
Dirk Nowitzki,2019,6,0.333,0,0.571,0,0
Dirk Nowitzki,2019,8,0.6,0.667,0,0,0
Dirk Nowitzki,2019,9,0.6,0.75,,0,1
Dirk Nowitzki,2019,14,0.385,0.4,0.5,0,1
Dirk Nowitzki,2019,8,0.5,0,1,1,0
Dirk Nowitzki,2019,3,0.333,0,1,0,1
Dirk Nowitzki,2019,3,0.2,0.5,,0,0
Dirk Nowitzki,2019,21,0.571,0.625,,0,0
Dirk Nowitzki,2019,9,0.5,0.333,1,1,2
Dirk Nowitzki,2019,13,0.385,0.333,,0,0
Dirk Nowitzki,2019,7,0.2,0.2,0.667,1,0
Dirk Nowitzki,2019,7,0.3,0.333,,0,0
Dirk Nowitzki,2019,9,0.333,0.125,,0,1
Dirk Nowitzki,2019,12,0.417,0.4,,0,0
Dirk Nowitzki,2019,2,0.2,0,,0,0
Dirk Nowitzki,2019,,,,,,
Dirk Nowitzki,2019,30,0.355,0.357,1,1,2
Dirk Nowitzki,2019,20,0.381,0.333,1,0,0
Domantas Sabonis,2023,13,0.5,0,0.5,1,3
Domantas Sabonis,2023,11,0.333,0,0.5,3,1
Domantas Sabonis,2023,19,0.6,0,0.875,3,1
Domantas Sabonis,2023,11,0.667,0,0.75,3,4
Domantas Sabonis,2023,18,0.889,,1,2,2
Domantas Sabonis,2023,9,0.333,0,0.6,4,3
Domantas Sabonis,2023,22,0.533,1,0.714,0,2
Domantas Sabonis,2023,25,0.714,0,0.417,2,2
Domantas Sabonis,2023,19,0.4,0,0.875,4,3
Domantas Sabonis,2023,21,0.625,0,0.917,1,1
Domantas Sabonis,2023,21,0.6,,1,2,2
Domantas Sabonis,2023,26,0.588,1,0.667,6,3
Domantas Sabonis,2023,17,1,,1,1,3
Domantas Sabonis,2023,16,0.8,1,1,0,2
Domantas Sabonis,2023,15,0.8,1,0.75,3,3
Domantas Sabonis,2023,9,0.375,0,0.5,2,2
Domantas Sabonis,2023,15,0.545,0,0.75,1,3
Domantas Sabonis,2023,18,0.538,0,1,2,3
Domantas Sabonis,2023,17,0.8,0.5,,2,5
Domantas Sabonis,2023,11,0.556,0.5,,1,3
Domantas Sabonis,2023,,,,,,
Domantas Sabonis,2023,24,0.909,1,0.667,2,2
Domantas Sabonis,2023,11,0.5,1,1,3,2
Domantas Sabonis,2023,23,0.818,1,1,4,2
Domantas Sabonis,2023,18,0.417,0,0.571,5,2
Domantas Sabonis,2023,20,0.7,,0.545,3,2
Domantas Sabonis,2023,22,0.8,,0.857,4,1
Domantas Sabonis,2023,21,0.769,,1,5,5
Domantas Sabonis,2023,23,0.818,0,0.714,2,3
Domantas Sabonis,2023,28,0.632,1,0.4,5,1
Domantas Sabonis,2023,13,0.5,0.5,1,7,4
Domantas Sabonis,2023,20,0.357,0,1,7,1
Domantas Sabonis,2023,,,,,,
Domantas Sabonis,2023,31,0.667,1,0.625,3,2
Domantas Sabonis,2023,28,1,1,0.667,3,7
Domantas Sabonis,2023,18,0.571,0,1,6,0
Domantas Sabonis,2023,21,0.615,0,1,3,2
Domantas Sabonis,2023,20,0.538,,0.75,4,4
Domantas Sabonis,2023,25,0.588,0,0.714,2,4
Domantas Sabonis,2023,12,0.417,1,0.5,2,3
Domantas Sabonis,2023,25,0.75,,0.778,2,4
Domantas Sabonis,2023,,,,,,
Domantas Sabonis,2023,19,0.429,0,0.7,5,2
Domantas Sabonis,2023,18,0.5,0,1,4,2
Domantas Sabonis,2023,,,,,,
Domantas Sabonis,2023,18,0.556,0,1,4,6
Domantas Sabonis,2023,16,0.7,0,0.5,1,4
Domantas Sabonis,2023,14,0.538,0,,2,8
Domantas Sabonis,2023,9,0.444,1,,2,9
Domantas Sabonis,2023,23,0.692,0,0.625,4,3
Domantas Sabonis,2023,17,0.7,,0.75,2,3
Domantas Sabonis,2023,34,0.75,0.5,0.6,2,3
Domantas Sabonis,2023,15,0.462,0,0.75,4,4
Domantas Sabonis,2023,12,0.5,1,1,2,2
Domantas Sabonis,2023,17,0.7,0.5,1,1,2
Domantas Sabonis,2023,22,0.533,0,0.857,3,1
Domantas Sabonis,2023,18,0.5,0,0.857,3,2
Domantas Sabonis,2023,22,0.833,,1,4,1
Domantas Sabonis,2023,24,0.583,0,1,6,4
Domantas Sabonis,2023,18,0.6,0,1,3,5
Domantas Sabonis,2023,20,0.571,0,1,4,5
Domantas Sabonis,2023,14,0.75,1,0.333,2,4
Domantas Sabonis,2023,,,,,,
Domantas Sabonis,2023,22,0.8,,0.75,2,4
Domantas Sabonis,2023,23,0.769,,1,2,3
Domantas Sabonis,2023,24,0.556,1,0.6,6,0
Domantas Sabonis,2023,19,0.615,1,0.667,5,6
Domantas Sabonis,2023,24,0.6,,0.75,3,3
Domantas Sabonis,2023,17,0.5,,0.7,3,3
Domantas Sabonis,2023,23,0.478,0.5,,10,1
Domantas Sabonis,2023,14,0.6,,0.667,3,3
Domantas Sabonis,2023,24,0.571,0,0.889,7,4
Domantas Sabonis,2023,30,0.833,0,0.833,2,1
Domantas Sabonis,2023,11,0.364,,0.75,2,1
Domantas Sabonis,2023,16,0.583,0,0.333,4,6
Domantas Sabonis,2023,27,0.667,0,0.875,2,1
Domantas Sabonis,2023,16,0.5,1,0.5,6,2
Domantas Sabonis,2023,24,0.786,,0.667,3,3
Domantas Sabonis,2023,15,0.714,,0.625,2,2
Domantas Sabonis,2023,20,0.643,,0.4,3,5
Domantas Sabonis,2023,26,0.75,1,0.583,2,3
Domantas Sabonis,2023,16,0.583,0.5,0.5,3,2
Domantas Sabonis,2023,19,0.727,1,0.333,3,3
Domantas Sabonis,2023,,,,,,
Domantas Sabonis,2023,,,,,,
Domantas Sabonis,2023,14,0.667,,0.667,5,2
Donovan Mitchell,2023,31,0.571,0.25,0.833,0,3
Donovan Mitchell,2023,32,0.526,0.667,0.889,3,4
Donovan Mitchell,2023,37,0.414,0.417,0.889,2,6
Donovan Mitchell,2023,14,0.263,0.143,0.75,2,1
Donovan Mitchell,2023,41,0.6,0.556,1,0,7
Donovan Mitchell,2023,38,0.6,0.615,0.75,0,4
Donovan Mitchell,2023,25,0.407,0.333,,0,0
Donovan Mitchell,2023,,,,,,
Donovan Mitchell,2023,33,0.588,0.143,0.923,1,3
Donovan Mitchell,2023,30,0.667,0.727,0.667,0,3
Donovan Mitchell,2023,38,0.571,0.429,,3,3
Donovan Mitchell,2023,29,0.5,0.3,1,0,3
Donovan Mitchell,2023,,,,,,
